name,angle,grade,placements,ascents,hold_count,quality_average
plop,40,13.6,"[{'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 8, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 140}, {'x': 16, 'y': 13, 'type': 'START', 'ledPosition': 238}, {'x': 20, 'y': 13, 'type': 'START', 'ledPosition': 289}, {'x': 14, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 207}, {'x': 16, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 232}, {'x': 14, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 215}, {'x': 16, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 226}, {'x': 12, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 173}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}]",5,10,2.2
plop,45,15.2857,"[{'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 8, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 140}, {'x': 16, 'y': 13, 'type': 'START', 'ledPosition': 238}, {'x': 20, 'y': 13, 'type': 'START', 'ledPosition': 289}, {'x': 14, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 207}, {'x': 16, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 232}, {'x': 14, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 215}, {'x': 16, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 226}, {'x': 12, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 173}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}]",7,10,2.42857
plop,60,18.25,"[{'x': 14, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 198}, {'x': 8, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 140}, {'x': 16, 'y': 13, 'type': 'START', 'ledPosition': 238}, {'x': 20, 'y': 13, 'type': 'START', 'ledPosition': 289}, {'x': 14, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 207}, {'x': 16, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 232}, {'x': 14, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 215}, {'x': 16, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 226}, {'x': 12, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 173}, {'x': 18, 'y': 35, 'type': 'FINISH', 'ledPosition': 272}]",4,10,2.25
Sam wuz here,45,13.6,"[{'x': 16, 'y': 5, 'type': 'FEET-ONLY', 'ledPosition': 244}, {'x': 8, 'y': 9, 'type': 'FEET-ONLY', 'ledPosition': 139}, {'x': 18, 'y': 13, 'type': 'FEET-ONLY', 'ledPosition': 257}, {'x': 8, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 134}, {'x': 18, 'y': 17, 'type': 'START', 'ledPosition': 260}, {'x': 12, 'y': 19, 'type': 'START', 'ledPosition': 182}, {'x': 18, 'y': 19, 'type': 'FEET-ONLY', 'ledPosition': 261}, {'x': 4, 'y': 23, 'type': 'FEET-ONLY', 'ledPosition': 77}, {'x': 18, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 266}, {'x': 10, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 165}, {'x': 14, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 219}, {'x': 8, 'y': 35, 'type': 'FINISH', 'ledPosition': 120}]",15,12,2.66667
Active Shooter,60,21.2857,"[{'x': 18, 'y': 7, 'type': 'START', 'ledPosition': 252}, {'x': 24, 'y': 7, 'type': 'START', 'ledPosition': 344}, {'x': 12, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 187}, {'x': 22, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 311}, {'x': 28, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 388}, {'x': 14, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 212}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 20, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 278}, {'x': 14, 'y': 35, 'type': 'FINISH', 'ledPosition': 221}, {'x': 21, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 14}, {'x': 19, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 16}, {'x': 17, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 18}, {'x': 15, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 20}, {'x': 23, 'y': 24, 'type': 'MIDDLE', 'ledPosition': 316}]",7,14,2.28571
Orange panda 🐼,15,13.3333,"[{'x': 32, 'y': 3, 'type': 'START', 'ledPosition': 449}, {'x': 28, 'y': 5, 'type': 'START', 'ledPosition': 397}, {'x': 30, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 411}, {'x': 22, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 314}, {'x': 12, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 179}, {'x': 20, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 281}, {'x': 12, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 175}, {'x': 4, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 71}, {'x': 2, 'y': 35, 'type': 'FINISH', 'ledPosition': 68}, {'x': 35, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 0}, {'x': 15, 'y': 8, 'type': 'FEET-ONLY', 'ledPosition': 202}, {'x': 19, 'y': 12, 'type': 'FEET-ONLY', 'ledPosition': 256}, {'x': 9, 'y': 14, 'type': 'FEET-ONLY', 'ledPosition': 135}, {'x': 5, 'y': 18, 'type': 'FEET-ONLY', 'ledPosition': 81}]",15,14,2.73333
Circus Peanut,45,20.2,"[{'x': 14, 'y': 5, 'type': 'START', 'ledPosition': 200}, {'x': 16, 'y': 5, 'type': 'START', 'ledPosition': 244}, {'x': 26, 'y': 9, 'type': 'MIDDLE', 'ledPosition': 356}, {'x': 24, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 337}, {'x': 28, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 382}, {'x': 20, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 277}, {'x': 20, 'y': 35, 'type': 'FINISH', 'ledPosition': 273}, {'x': 11, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 24}, {'x': 19, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 259}]",5,9,2.0
Circus Peanut,60,22.9,"[{'x': 14, 'y': 5, 'type': 'START', 'ledPosition': 200}, {'x': 16, 'y': 5, 'type': 'START', 'ledPosition': 244}, {'x': 26, 'y': 9, 'type': 'MIDDLE', 'ledPosition': 356}, {'x': 24, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 337}, {'x': 28, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 382}, {'x': 20, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 277}, {'x': 20, 'y': 35, 'type': 'FINISH', 'ledPosition': 273}, {'x': 11, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 24}, {'x': 19, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 259}]",10,9,2.7
Red Light,60,12.0,"[{'x': 24, 'y': 17, 'type': 'FEET-ONLY', 'ledPosition': 337}, {'x': 30, 'y': 19, 'type': 'START', 'ledPosition': 414}, {'x': 26, 'y': 23, 'type': 'START', 'ledPosition': 366}, {'x': 30, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 419}, {'x': 26, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 371}, {'x': 26, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 373}, {'x': 24, 'y': 35, 'type': 'FINISH', 'ledPosition': 324}, {'x': 21, 'y': 22, 'type': 'FEET-ONLY', 'ledPosition': 282}, {'x': 19, 'y': 24, 'type': 'FEET-ONLY', 'ledPosition': 265}]",14,9,2.42857
power randy,20,20.25,"[{'x': 30, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 5}, {'x': 32, 'y': 5, 'type': 'START', 'ledPosition': 448}, {'x': 30, 'y': 7, 'type': 'START', 'ledPosition': 405}, {'x': 34, 'y': 11, 'type': 'FEET-ONLY', 'ledPosition': 459}, {'x': 20, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 287}, {'x': 32, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 437}, {'x': 22, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 315}, {'x': 24, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 329}, {'x': 28, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 376}, {'x': 20, 'y': 35, 'type': 'FINISH', 'ledPosition': 273}, {'x': 31, 'y': 24, 'type': 'FEET-ONLY', 'ledPosition': 418}]",12,11,2.33333
power randy,45,24.0,"[{'x': 30, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 5}, {'x': 32, 'y': 5, 'type': 'START', 'ledPosition': 448}, {'x': 30, 'y': 7, 'type': 'START', 'ledPosition': 405}, {'x': 34, 'y': 11, 'type': 'FEET-ONLY', 'ledPosition': 459}, {'x': 20, 'y': 15, 'type': 'FEET-ONLY', 'ledPosition': 287}, {'x': 32, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 437}, {'x': 22, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 315}, {'x': 24, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 329}, {'x': 28, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 376}, {'x': 20, 'y': 35, 'type': 'FINISH', 'ledPosition': 273}, {'x': 31, 'y': 24, 'type': 'FEET-ONLY', 'ledPosition': 418}]",4,11,2.25
The KonMari Method,30,21.7692,"[{'x': 2, 'y': 3, 'type': 'FEET-ONLY', 'ledPosition': 38}, {'x': 4, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 79}, {'x': 10, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 164}, {'x': 8, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 121}, {'x': 16, 'y': 35, 'type': 'FINISH', 'ledPosition': 222}, {'x': 1, 'y': 14, 'type': 'START', 'ledPosition': 49}, {'x': 5, 'y': 14, 'type': 'START', 'ledPosition': 84}, {'x': 21, 'y': 26, 'type': 'FEET-ONLY', 'ledPosition': 279}]",13,8,2.61538
Goku Power Up,50,24.1429,"[{'x': 28, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 7}, {'x': 18, 'y': 5, 'type': 'START', 'ledPosition': 251}, {'x': 24, 'y': 11, 'type': 'START', 'ledPosition': 341}, {'x': 20, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 286}, {'x': 24, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 334}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 16, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 229}, {'x': 8, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 125}, {'x': 10, 'y': 35, 'type': 'FINISH', 'ledPosition': 170}, {'x': 13, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 189}, {'x': 9, 'y': 14, 'type': 'FEET-ONLY', 'ledPosition': 135}, {'x': 7, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 106}]",14,12,2.85714
Spirit of Dragon and Horse,35,18.8125,"[{'x': 26, 'y': 5, 'type': 'START', 'ledPosition': 353}, {'x': 34, 'y': 5, 'type': 'START', 'ledPosition': 455}, {'x': 24, 'y': 9, 'type': 'MIDDLE', 'ledPosition': 343}, {'x': 14, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 207}, {'x': 22, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 309}, {'x': 14, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 212}, {'x': 6, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 111}, {'x': 10, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 162}, {'x': 8, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 122}, {'x': 8, 'y': 35, 'type': 'FINISH', 'ledPosition': 120}, {'x': 35, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 0}, {'x': 9, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 138}, {'x': 1, 'y': 18, 'type': 'FEET-ONLY', 'ledPosition': 53}]",16,13,2.9375
Don Julio,50,23.3846,"[{'x': 6, 'y': 7, 'type': 'START', 'ledPosition': 99}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 6, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 104}, {'x': 2, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 52}, {'x': 10, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 162}, {'x': 4, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 76}, {'x': 2, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 66}, {'x': 2, 'y': 35, 'type': 'FINISH', 'ledPosition': 68}, {'x': 3, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 32}]",13,9,2.38462
Don Julio,55,20.0,"[{'x': 6, 'y': 7, 'type': 'START', 'ledPosition': 99}, {'x': 10, 'y': 7, 'type': 'START', 'ledPosition': 150}, {'x': 6, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 104}, {'x': 2, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 52}, {'x': 10, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 162}, {'x': 4, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 76}, {'x': 2, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 66}, {'x': 2, 'y': 35, 'type': 'FINISH', 'ledPosition': 68}, {'x': 3, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 32}]",3,9,2.33333
Matching is no match for lockoffs,30,22.375,"[{'x': 34, 'y': 3, 'type': 'START', 'ledPosition': 453}, {'x': 20, 'y': 5, 'type': 'FEET-ONLY', 'ledPosition': 295}, {'x': 26, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 359}, {'x': 34, 'y': 13, 'type': 'START', 'ledPosition': 461}, {'x': 22, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 314}, {'x': 14, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 215}, {'x': 22, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 320}, {'x': 16, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 224}, {'x': 26, 'y': 33, 'type': 'FINISH', 'ledPosition': 373}, {'x': 25, 'y': 6, 'type': 'FEET-ONLY', 'ledPosition': 345}, {'x': 15, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 208}]",16,11,2.75
Big Bump Chump,5,21.5714,"[{'x': 24, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 344}, {'x': 18, 'y': 13, 'type': 'START', 'ledPosition': 257}, {'x': 16, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 235}, {'x': 10, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 159}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 16, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 227}, {'x': 26, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 371}, {'x': 26, 'y': 35, 'type': 'FINISH', 'ledPosition': 374}]",7,8,2.14286
Big Bump Chump,15,18.5,"[{'x': 24, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 344}, {'x': 18, 'y': 13, 'type': 'START', 'ledPosition': 257}, {'x': 16, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 235}, {'x': 10, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 159}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 16, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 227}, {'x': 26, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 371}, {'x': 26, 'y': 35, 'type': 'FINISH', 'ledPosition': 374}]",2,8,2.5
Big Bump Chump,30,19.5,"[{'x': 24, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 344}, {'x': 18, 'y': 13, 'type': 'START', 'ledPosition': 257}, {'x': 16, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 235}, {'x': 10, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 159}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 16, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 227}, {'x': 26, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 371}, {'x': 26, 'y': 35, 'type': 'FINISH', 'ledPosition': 374}]",2,8,3.0
Big Bump Chump,60,24.75,"[{'x': 24, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 344}, {'x': 18, 'y': 13, 'type': 'START', 'ledPosition': 257}, {'x': 16, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 235}, {'x': 10, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 159}, {'x': 22, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 317}, {'x': 16, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 227}, {'x': 26, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 371}, {'x': 26, 'y': 35, 'type': 'FINISH', 'ledPosition': 374}]",4,8,2.5
grambo,45,19.875,"[{'x': 18, 'y': 7, 'type': 'START', 'ledPosition': 252}, {'x': 20, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 293}, {'x': 20, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 287}, {'x': 18, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 263}, {'x': 24, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 332}, {'x': 22, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 318}, {'x': 28, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 377}, {'x': 26, 'y': 35, 'type': 'FINISH', 'ledPosition': 374}, {'x': 19, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 16}, {'x': 25, 'y': 14, 'type': 'FEET-ONLY', 'ledPosition': 339}, {'x': 31, 'y': 20, 'type': 'FEET-ONLY', 'ledPosition': 415}]",16,11,2.5625
Pebbles,20,22.0,"[{'x': 20, 'y': 1, 'type': 'START', 'ledPosition': 298}, {'x': 14, 'y': 5, 'type': 'START', 'ledPosition': 200}, {'x': 16, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 233}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 26, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 366}, {'x': 20, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 274}, {'x': 16, 'y': 35, 'type': 'FINISH', 'ledPosition': 222}, {'x': 23, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 12}, {'x': 23, 'y': 4, 'type': 'FEET-ONLY', 'ledPosition': 301}, {'x': 13, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 189}, {'x': 7, 'y': 12, 'type': 'FEET-ONLY', 'ledPosition': 103}, {'x': 11, 'y': 12, 'type': 'MIDDLE', 'ledPosition': 154}, {'x': 15, 'y': 12, 'type': 'MIDDLE', 'ledPosition': 205}, {'x': 17, 'y': 18, 'type': 'FEET-ONLY', 'ledPosition': 234}, {'x': 15, 'y': 20, 'type': 'MIDDLE', 'ledPosition': 211}, {'x': 27, 'y': 28, 'type': 'MIDDLE', 'ledPosition': 370}, {'x': 21, 'y': 30, 'type': 'MIDDLE', 'ledPosition': 276}]",2,17,3.0
Pebbles,30,23.0769,"[{'x': 20, 'y': 1, 'type': 'START', 'ledPosition': 298}, {'x': 14, 'y': 5, 'type': 'START', 'ledPosition': 200}, {'x': 16, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 233}, {'x': 24, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 335}, {'x': 26, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 366}, {'x': 20, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 274}, {'x': 16, 'y': 35, 'type': 'FINISH', 'ledPosition': 222}, {'x': 23, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 12}, {'x': 23, 'y': 4, 'type': 'FEET-ONLY', 'ledPosition': 301}, {'x': 13, 'y': 10, 'type': 'FEET-ONLY', 'ledPosition': 189}, {'x': 7, 'y': 12, 'type': 'FEET-ONLY', 'ledPosition': 103}, {'x': 11, 'y': 12, 'type': 'MIDDLE', 'ledPosition': 154}, {'x': 15, 'y': 12, 'type': 'MIDDLE', 'ledPosition': 205}, {'x': 17, 'y': 18, 'type': 'FEET-ONLY', 'ledPosition': 234}, {'x': 15, 'y': 20, 'type': 'MIDDLE', 'ledPosition': 211}, {'x': 27, 'y': 28, 'type': 'MIDDLE', 'ledPosition': 370}, {'x': 21, 'y': 30, 'type': 'MIDDLE', 'ledPosition': 276}]",13,17,2.84615
only the lonely,30,19.0,"[{'x': 8, 'y': 5, 'type': 'START', 'ledPosition': 142}, {'x': 2, 'y': 11, 'type': 'START', 'ledPosition': 46}, {'x': 28, 'y': 13, 'type': 'FEET-ONLY', 'ledPosition': 391}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 8, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 130}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 16, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 229}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 26, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 369}, {'x': 32, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 430}, {'x': 32, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 427}, {'x': 34, 'y': 35, 'type': 'FINISH', 'ledPosition': 476}, {'x': 5, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 30}, {'x': 7, 'y': 8, 'type': 'FEET-ONLY', 'ledPosition': 100}, {'x': 9, 'y': 14, 'type': 'FEET-ONLY', 'ledPosition': 135}]",2,15,3.0
only the lonely,45,21.0,"[{'x': 8, 'y': 5, 'type': 'START', 'ledPosition': 142}, {'x': 2, 'y': 11, 'type': 'START', 'ledPosition': 46}, {'x': 28, 'y': 13, 'type': 'FEET-ONLY', 'ledPosition': 391}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 8, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 130}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 16, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 229}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 26, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 369}, {'x': 32, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 430}, {'x': 32, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 427}, {'x': 34, 'y': 35, 'type': 'FINISH', 'ledPosition': 476}, {'x': 5, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 30}, {'x': 7, 'y': 8, 'type': 'FEET-ONLY', 'ledPosition': 100}, {'x': 9, 'y': 14, 'type': 'FEET-ONLY', 'ledPosition': 135}]",2,15,2.0
only the lonely,55,22.0909,"[{'x': 8, 'y': 5, 'type': 'START', 'ledPosition': 142}, {'x': 2, 'y': 11, 'type': 'START', 'ledPosition': 46}, {'x': 28, 'y': 13, 'type': 'FEET-ONLY', 'ledPosition': 391}, {'x': 12, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 184}, {'x': 8, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 130}, {'x': 20, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 283}, {'x': 16, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 229}, {'x': 24, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 331}, {'x': 26, 'y': 27, 'type': 'MIDDLE', 'ledPosition': 369}, {'x': 32, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 430}, {'x': 32, 'y': 33, 'type': 'MIDDLE', 'ledPosition': 427}, {'x': 34, 'y': 35, 'type': 'FINISH', 'ledPosition': 476}, {'x': 5, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 30}, {'x': 7, 'y': 8, 'type': 'FEET-ONLY', 'ledPosition': 100}, {'x': 9, 'y': 14, 'type': 'FEET-ONLY', 'ledPosition': 135}]",11,15,3.0
spring loaded,40,21.125,"[{'x': 20, 'y': 3, 'type': 'START', 'ledPosition': 296}, {'x': 20, 'y': 5, 'type': 'FEET-ONLY', 'ledPosition': 295}, {'x': 22, 'y': 9, 'type': 'START', 'ledPosition': 305}, {'x': 14, 'y': 11, 'type': 'FEET-ONLY', 'ledPosition': 204}, {'x': 16, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 238}, {'x': 16, 'y': 15, 'type': 'MIDDLE', 'ledPosition': 236}, {'x': 14, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 213}, {'x': 18, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 270}, {'x': 10, 'y': 35, 'type': 'FINISH', 'ledPosition': 170}, {'x': 17, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 18}]",16,10,2.8125
"Just Keeping Bumping , Just Keep Bumping...",40,18.1875,"[{'x': 24, 'y': 3, 'type': 'START', 'ledPosition': 347}, {'x': 20, 'y': 5, 'type': 'START', 'ledPosition': 295}, {'x': 26, 'y': 5, 'type': 'MIDDLE', 'ledPosition': 353}, {'x': 10, 'y': 7, 'type': 'FEET-ONLY', 'ledPosition': 150}, {'x': 28, 'y': 13, 'type': 'MIDDLE', 'ledPosition': 391}, {'x': 20, 'y': 17, 'type': 'MIDDLE', 'ledPosition': 286}, {'x': 18, 'y': 19, 'type': 'MIDDLE', 'ledPosition': 261}, {'x': 16, 'y': 21, 'type': 'MIDDLE', 'ledPosition': 232}, {'x': 12, 'y': 23, 'type': 'MIDDLE', 'ledPosition': 179}, {'x': 8, 'y': 25, 'type': 'MIDDLE', 'ledPosition': 127}, {'x': 12, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 175}, {'x': 14, 'y': 29, 'type': 'MIDDLE', 'ledPosition': 218}, {'x': 10, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 168}, {'x': 18, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 270}, {'x': 22, 'y': 31, 'type': 'MIDDLE', 'ledPosition': 321}, {'x': 24, 'y': 35, 'type': 'FINISH', 'ledPosition': 324}, {'x': 27, 'y': 0, 'type': 'FEET-ONLY', 'ledPosition': 8}, {'x': 19, 'y': 12, 'type': 'FEET-ONLY', 'ledPosition': 256}, {'x': 11, 'y': 16, 'type': 'FEET-ONLY', 'ledPosition': 157}]",16,19,2.5625
